# MEAN_SAMPLE_SIZE = 54885
# TOTAL_GENES = 12856
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Neuron_Slc17a7_Gabra6.1_1           COVAR   12856  -0.00010674  -0.00030024    0.0068327      0.50623 Neuron_Slc17a7_Gabra6.1_1
Endothelial_Stalk_Flt1_Mgp.1...     COVAR   12856   -0.0073398     -0.02176    0.0044958      0.94871 Endothelial_Stalk_Flt1_Mgp.10_1
Endothelial_Stalk_Flt1_Car4....     COVAR   12856   -0.0051561    -0.015215    0.0046175      0.86791 Endothelial_Stalk_Flt1_Car4.10_2
Endothelial_Stalk_Flt1_Lrg1....     COVAR   12856   -0.0029637   -0.0088119    0.0045611      0.74208 Endothelial_Stalk_Flt1_Lrg1.10_3
Endothelial_Tip_Dcn_Nnat.11_1       COVAR   12856    0.0086437      0.02492    0.0041696     0.019095 Endothelial_Tip_Dcn_Nnat.11_1
Endothelial_Tip_Dcn_Apod.11_2       COVAR   12856   -0.0047295    -0.013996    0.0037296      0.89761 Endothelial_Tip_Dcn_Apod.11_2
Mural_Acta2Rgs5_Acta2.11_3          COVAR   12856   -0.0019907   -0.0060418    0.0039466        0.693 Mural_Acta2Rgs5_Acta2.11_3
Mural_Acta2Rgs5_Kcnj8.11_4          COVAR   12856    0.0029884    0.0094828     0.003291      0.18194 Mural_Acta2Rgs5_Kcnj8.11_4
Mural_Acta2Rgs5_Rgs5.11_5           COVAR   12856   -0.0008981   -0.0028156    0.0032863      0.60768 Mural_Acta2Rgs5_Rgs5.11_5
Neuron_Gad1Gad2_Pcp2.2_1            COVAR   12856    0.0020659    0.0058969    0.0052459      0.34686 Neuron_Gad1Gad2_Pcp2.2_1
Neuron_Gad1Gad2_Pvalb-Nefh.3...     COVAR   12856    0.0024926    0.0070852    0.0057726      0.33294 Neuron_Gad1Gad2_Pvalb-Nefh.3_1
Neuron_Gad1Gad2_Pvalb-Rab3b....     COVAR   12856   -0.0012396   -0.0036113    0.0055693      0.58807 Neuron_Gad1Gad2_Pvalb-Rab3b.3_2
Neuron_Gad1Gad2_Pvalb-Cadm1....     COVAR   12856    0.0018851    0.0056636    0.0049193      0.35079 Neuron_Gad1Gad2_Pvalb-Cadm1.3_3
Neuron_Gad1Gad2_Pvalb-Chrm2....     COVAR   12856    0.0013672    0.0040742    0.0049006      0.39013 Neuron_Gad1Gad2_Pvalb-Chrm2.3_4
Neuron_Slc17a6_Sln.4_1              COVAR   12856    0.0035518     0.010424     0.005334      0.25275 Neuron_Slc17a6_Sln.4_1
Neuron_Gad1Gad2_Lgi2.4_2            COVAR   12856    -0.001531   -0.0044751    0.0049511      0.62142 Neuron_Gad1Gad2_Lgi2.4_2
Neuron_Slc17a6_Nrgn.4_3             COVAR   12856   0.00060515    0.0018801    0.0040596      0.44075 Neuron_Slc17a6_Nrgn.4_3
Microglia_C1qb_Mrc1-Tmem119....     COVAR   12856    0.0038026     0.011744    0.0035156      0.13972 Microglia_C1qb_Mrc1-Tmem119.5_1
Oligodendroyte_Trf_Il33.6_1         COVAR   12856    0.0015796    0.0043531    0.0057189       0.3912 Oligodendroyte_Trf_Il33.6_1
Oligodendrocyte_Trf_Klk6.6_2        COVAR   12856   -0.0016776   -0.0048738    0.0043481      0.65018 Oligodendrocyte_Trf_Klk6.6_2
Polydendrocyte_Tnr_Tnr.6_3          COVAR   12856   -0.0024335   -0.0075252    0.0035296      0.75472 Polydendrocyte_Tnr_Tnr.6_3
Astrocyte_Gja_Slc1a3.7_1            COVAR   12856   -0.0036368   -0.0098656    0.0062182      0.72067 Astrocyte_Gja_Slc1a3.7_1
Gja1_Gfap.8_1                       COVAR   12856  -0.00038943   -0.0012153    0.0035519      0.54365 Gja1_Gfap.8_1
Gja1_Htra1.8_2                      COVAR   12856    0.0040044     0.011343    0.0052086      0.22102 Gja1_Htra1.8_2
Choroid_Plexus_Ttr.9_1              COVAR   12856    0.0017847    0.0049291    0.0044918      0.34557 Choroid_Plexus_Ttr.9_1
