# MEAN_SAMPLE_SIZE = 54886
# TOTAL_GENES = 12577
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Basal_epithelial_cell               COVAR   12577     0.086484     0.016845      0.10784       0.2113 Basal_epithelial_cell
Dendritic_cell_Cd74_high            COVAR   12577    -0.069436   -0.0080785     0.099197      0.75802 Dendritic_cell_Cd74_high
Dendritic_cell_Lyz2_high            COVAR   12577    -0.091158    -0.012775        0.102      0.81426 Dendritic_cell_Lyz2_high
Endothelial_cell_Ly6c1_high         COVAR   12577     -0.04865   -0.0065905     0.089272       0.7071 Endothelial_cell_Ly6c1_high
Epithelial_cell_Gm23935_high        COVAR   12577     0.088073     0.010171      0.13661      0.25956 Epithelial_cell_Gm23935_high
Epithelial_cell_Upk3a_high          COVAR   12577     0.032963    0.0045944      0.13632      0.40447 Epithelial_cell_Upk3a_high
Macrophage_Pf4_high                 COVAR   12577    -0.053296   -0.0067109     0.085255      0.73405 Macrophage_Pf4_high
Mesenchymal_stromal_cell            COVAR   12577     -0.04011   -0.0050136      0.11192      0.63996 Mesenchymal_stromal_cell
NK_cell                             COVAR   12577    -0.074465   -0.0092517      0.10711      0.75653 NK_cell
Smooth_muscle_cell                  COVAR   12577     -0.20676    -0.024079       0.1095      0.97048 Smooth_muscle_cell
Stromal_cell_Car3_high              COVAR   12577     -0.15381    -0.022518      0.09279      0.95128 Stromal_cell_Car3_high
Stromal_cell_Dpt_high               COVAR   12577    -0.015997   -0.0023131     0.089094      0.57124 Stromal_cell_Dpt_high
Umbrella_cell                       COVAR   12577     0.020334    0.0093094     0.044567       0.3241 Umbrella_cell
Urothelium                          COVAR   12577     0.062919     0.018426     0.072375      0.19234 Urothelium
Vascular_endothelial_cell           COVAR   12577     0.031133    0.0038645      0.10981      0.38839 Vascular_endothelial_cell
Vascular_smooth_muscle_proge...     COVAR   12577    -0.029585   -0.0041138     0.073643      0.65606 Vascular_smooth_muscle_progenitor_cell
