# MEAN_SAMPLE_SIZE = 26642
# TOTAL_GENES = 14489
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Adipose_Subcutaneous                COVAR   14489   -0.0053655    -0.010533     0.012048      0.67197 Adipose_Subcutaneous
Adipose_Visceral_Omentum            COVAR   14489   -0.0083842     -0.01601      0.01256      0.74778 Adipose_Visceral_Omentum
Adrenal_Gland                       COVAR   14489   0.00052368   0.00099261     0.011428      0.48172 Adrenal_Gland
Artery_Aorta                        COVAR   14489   -0.0038095   -0.0076547      0.01141      0.63076 Artery_Aorta
Artery_Coronary                     COVAR   14489   -0.0063222    -0.012366     0.013254      0.68332 Artery_Coronary
Artery_Tibial                       COVAR   14489    -0.008055    -0.016344     0.011175      0.76448 Artery_Tibial
Bladder                             COVAR   14489   0.00099688    0.0019049     0.014816      0.47318 Bladder
Brain_Amygdala                      COVAR   14489   -0.0040139   -0.0066829     0.009002      0.67216 Brain_Amygdala
Brain_Anterior_cingulate_cor...     COVAR   14489    -0.007844    -0.013547    0.0082934      0.82787 Brain_Anterior_cingulate_cortex_BA24
Brain_Caudate_basal_ganglia         COVAR   14489    0.0046256     0.007812    0.0089635      0.30292 Brain_Caudate_basal_ganglia
Brain_Cerebellar_Hemisphere         COVAR   14489   -0.0015033   -0.0029721    0.0068669      0.58664 Brain_Cerebellar_Hemisphere
Brain_Cerebellum                    COVAR   14489  -0.00059927   -0.0011702    0.0070932      0.53366 Brain_Cerebellum
Brain_Cortex                        COVAR   14489   -0.0075537    -0.013464    0.0081526      0.82291 Brain_Cortex
Brain_Frontal_Cortex_BA9            COVAR   14489   -0.0096238    -0.017366    0.0078511      0.88985 Brain_Frontal_Cortex_BA9
Brain_Hippocampus                   COVAR   14489   -0.0031661   -0.0052338    0.0091559      0.63525 Brain_Hippocampus
Brain_Hypothalamus                  COVAR   14489   -0.0085301    -0.014337    0.0093148       0.8201 Brain_Hypothalamus
Brain_Nucleus_accumbens_basa...     COVAR   14489    0.0015294    0.0025937    0.0086393      0.42975 Brain_Nucleus_accumbens_basal_ganglia
Brain_Putamen_basal_ganglia         COVAR   14489    0.0038284    0.0063703    0.0090294      0.33579 Brain_Putamen_basal_ganglia
Brain_Spinal_cord_cervical_c...     COVAR   14489   -0.0083189    -0.014691    0.0095564      0.80798 Brain_Spinal_cord_cervical_c-1
Brain_Substantia_nigra              COVAR   14489   -0.0089342    -0.015059    0.0097334      0.82065 Brain_Substantia_nigra
Breast_Mammary_Tissue               COVAR   14489    -0.011437    -0.021589     0.014263      0.78868 Breast_Mammary_Tissue
Cells_Cultured_fibroblasts          COVAR   14489    -0.003061   -0.0064859    0.0074236      0.65995 Cells_Cultured_fibroblasts
Cells_EBV-transformed_lympho...     COVAR   14489    0.0074217     0.016091    0.0054501      0.08665 Cells_EBV-transformed_lymphocytes
Cervix_Ectocervix                   COVAR   14489   -0.0077097    -0.014842       0.0139      0.71043 Cervix_Ectocervix
Cervix_Endocervix                   COVAR   14489   -0.0024873   -0.0048295     0.013351      0.57389 Cervix_Endocervix
Colon_Sigmoid                       COVAR   14489     0.013485     0.025904      0.01419      0.17099 Colon_Sigmoid
Colon_Transverse                    COVAR   14489     0.014641     0.026358     0.013236      0.13434 Colon_Transverse
Esophagus_Gastroesophageal_J...     COVAR   14489    0.0039486    0.0076263     0.014339      0.39151 Esophagus_Gastroesophageal_Junction
Esophagus_Mucosa                    COVAR   14489   -0.0028131   -0.0053383    0.0087033      0.62673 Esophagus_Mucosa
Esophagus_Muscularis                COVAR   14489    0.0055354     0.010719     0.013842      0.34461 Esophagus_Muscularis
Fallopian_Tube                      COVAR   14489    0.0065608     0.012489     0.013574      0.31443 Fallopian_Tube
Heart_Atrial_Appendage              COVAR   14489    -0.017369    -0.030551     0.010877      0.94484 Heart_Atrial_Appendage
Heart_Left_Ventricle                COVAR   14489    -0.012024     -0.01963     0.010456      0.87492 Heart_Left_Ventricle
Kidney_Cortex                       COVAR   14489      0.01414     0.024268      0.01012      0.08118 Kidney_Cortex
Kidney_Medulla                      COVAR   14489    0.0085041     0.015378     0.010358      0.20582 Kidney_Medulla
Liver                               COVAR   14489     0.012853      0.02271    0.0071465     0.036057 Liver
Lung                                COVAR   14489    -0.012382    -0.023466     0.010518      0.88043 Lung
Minor_Salivary_Gland                COVAR   14489    0.0083089     0.015137     0.011101      0.22709 Minor_Salivary_Gland
Muscle_Skeletal                     COVAR   14489    -0.008708    -0.016257    0.0078993      0.86484 Muscle_Skeletal
Nerve_Tibial                        COVAR   14489   -0.0011868   -0.0023455     0.011416       0.5414 Nerve_Tibial
Ovary                               COVAR   14489    0.0058443     0.011663     0.010923      0.29632 Ovary
Pancreas                            COVAR   14489     0.012254     0.020016    0.0096473      0.10201 Pancreas
Pituitary                           COVAR   14489     0.013789     0.025091     0.010337     0.091126 Pituitary
Prostate                            COVAR   14489      0.01341     0.024901     0.013695      0.16376 Prostate
Skin_Not_Sun_Exposed_Suprapu...     COVAR   14489   0.00077143    0.0014597      0.00866      0.46451 Skin_Not_Sun_Exposed_Suprapubic
Skin_Sun_Exposed_Lower_leg          COVAR   14489    0.0039304    0.0074816    0.0086965      0.32565 Skin_Sun_Exposed_Lower_leg
Small_Intestine_Terminal_Ile...     COVAR   14489   -0.0030699   -0.0055291     0.010973      0.61017 Small_Intestine_Terminal_Ileum
Spleen                              COVAR   14489   -0.0037494   -0.0072981    0.0083334      0.67361 Spleen
Stomach                             COVAR   14489    0.0076013     0.013533     0.013877      0.29194 Stomach
Testis                              COVAR   14489    0.0058183    0.0098467    0.0063529      0.17988 Testis
Thyroid                             COVAR   14489     0.016377     0.031852     0.010953     0.067452 Thyroid
Uterus                              COVAR   14489   -0.0086291    -0.017285     0.012359      0.75748 Uterus
Vagina                              COVAR   14489   -0.0069898    -0.013111      0.01259      0.71061 Vagina
