ensg	symbol	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole_Blood
ENSG00000171722	C1orf111	0.180221654444247	0.153767755708496	0.540332690933416	0.398446251772133	0.196418205972293	0.17059640863757	0.178950028463216	0.0913870225719252	0.180570739138272	0.0717854384538519	0.818635097364364	1.04204268632814	0.274716572608802	0.222808463759257	0.14055320460387	0.394111608503475	0.185833612812089	0.0422503454740883	0.183086995218154	0.148924098471354	0.554307983871134	0.0268172048265432	0.0110705239432384	0.365910547863095	0.317415388816177	0.377222863520948	0.352474582978385	0.22971965075372	0.270093316900909	0.189433996927243	0.287515056614986	0.0959810383359102	0.0725990406668516	0.246773002470176	0.289527858573702	0.461440067461454	0.204195286679959	0.633936110634234	0.0549077117261513	0.44956292097548	0.164630048819584	0.137158425916878	1.37059091620464	0.364914248397139	0.375793036989031	0.427484153842148	0.279288675978268	0.0473757621881196	0.509015584434908	5.3350888825414	0.130283188571803	0.294243956492389	0.275795240805338	0.0426161584673632
ENSG00000239887	C1orf226	2.11072174747566	2.06820054299828	2.54141746294457	3.32549928928882	2.64857752331984	2.69093606084865	2.44785938072411	1.35191043926158	1.54887150325881	0.980534415318975	3.02518454984504	3.53967819336637	1.85080211110012	1.54242755785187	1.72752553219015	2.18201832362143	1.37560713885788	0.830285669423838	2.40263854688013	1.87099086363698	3.22064664243844	0.252038069317335	0.0820205184779838	2.84560867132296	3.07148780542901	3.94804308514458	3.85302852590453	2.93668834681697	2.77212810206281	2.7738633654124	3.01666544435322	1.56670769266015	1.58517177512006	3.21401636729533	3.98038490032012	3.81401678302858	2.57323901203162	3.47566657650661	0.625509483418926	3.11651527121769	1.80005439936989	1.65883144775332	4.01396774485334	3.36659704867743	3.07999480713945	3.32677450295022	3.42603929618989	1.02917363765797	3.61927380181682	2.75284375624534	1.48438601687369	2.66716829242002	2.33244490013875	0.883499857860433
ENSG00000143248	RGS5	5.63935139056555	5.60079283428507	5.30921517366041	5.6724253419715	5.66863621128614	5.67158665728816	5.61937316321429	5.43910512674573	5.59004072123818	5.58905324585995	5.05676212368634	4.83217562343041	5.3495322381255	5.63026023884788	5.49994967566947	5.43682395740052	5.35395213237248	5.61321738134284	5.4569129230088	5.58032848325979	5.55412454370961	1.31513438423185	1.0174477647299	5.52218918189907	5.62372982238104	5.63266430979962	5.15442413460687	5.66975294730343	4.82834808817736	5.66301660052542	5.63406354006727	5.58389109435051	5.57350632339167	4.42789701367525	5.43501211816771	2.78621892528854	5.28140878520717	5.09456016898071	5.59683710535747	5.45219893407569	4.73164861100431	3.54363970924097	5.50657198728257	5.63834360401146	4.22920653182505	4.8313680636286	5.42418685825258	3.89176399371025	5.56009021297671	4.95301890628053	5.67013045658197	5.59330885735214	5.34243172258338	0.592911726064371
ENSG00000225755	RP11-267N12.2	0.021380467061538	0.0142622034096009	0.0257840661223213	0.0182259689256672	0.0183381231190334	0.0200864594037248	0.0206251142759374	0.00553990977954379	0.00684541263631513	0.0127925590498957	0.0376344855994668	0.0428060147470695	0.0123528597345083	0.0090376274400861	0.0120239767198758	0.0116644239848792	0.00749482034129133	0.00904311684467406	0.0137074068753472	0.0104824819371817	0.0229643781517164	0.0239173003852624	0.0518322928170063	0.0169287849643168	0.0159695314243205	0.0203881183304655	0.020626921523371	0.0180787796312847	0.0232239975924575	0.0146042318002529	0.0398105710109586	0.0121223478049724	0.00802711264716009	0.00924551542595673	0	0.0220033093932105	0.0188049081295953	0.029156722257638	0.00900776080816303	0.0539313738059343	0.0328467439113365	0.0217537905077216	0.032777744961874	0.0353502912394089	0.0283027407155023	0.0306658716963485	0.0443809195866345	0.0378419812510571	0.0279703642138227	0.0864242878546075	0.0435107152785742	0.0219560834464193	0.0328698560146896	0.00318145098878955
ENSG00000232995	RP11-267N12.3	0.511355060303734	0.462925292156805	0.71798652253462	0.601779012835242	0.674539204927846	0.546845098808359	0.81669914318501	0.421635482083783	0.372630812739598	0.465727287419365	0.516477992527949	0.498313782448364	0.358087179922944	0.397902621660408	0.502590915983208	0.499392961911662	0.43095194230552	0.426653305391348	0.725567402412688	0.495990612875163	0.680097240956297	0.759624119395517	1.20327673495488	0.800261877092888	1.04758280180654	0.672185594521063	0.623374769977084	0.626727991786295	0.582239589245082	0.589392433265283	1.04180176861428	0.410726470522206	0.288591818907795	0.551550994965979	1.02227981960421	0.332220555818609	0.61006035163818	0.784198480156715	0.22669033481479	0.944945862318393	0.943295955749492	0.398612061486334	0.970136140881909	1.24503744660948	0.547310367825124	0.575143746578053	0.851832531265682	1.01706981988059	0.640509787808558	2.14490846455279	1.21794596566971	0.860518519880507	0.71696931415255	0.122403416332403
ENSG00000237756	RP11-77M5.1	0.110364035271693	0.0534041968898808	0.111946821811867	0.0856569603578327	0.108590141365352	0.0930267068176591	0.124477175478795	0.0145331970016139	0.0156145216267216	0.0170718670720133	0.028513325321628	0.0840501639905344	0.0338944615535258	0.0161672152703734	0.0302920613269967	0.0133733734710155	0.0218651243027409	0.017135019302011	0.0441726186041273	0.0211695690978129	0.133544326367363	0.120138806829628	0.244817281311031	0.12522422442783	0.111899666538327	0.112198665061496	0.127188806854166	0.112566718077884	0.100586464632882	0.0884900074351157	0.277328463450201	0.0515996385227301	0.04445398673216	0.0532889878750854	0.066898537970128	0.0405872547247204	0.100016624980467	0.192193808968863	0.0395949532822132	0.246812250473395	0.182556554516814	0.0862028854555542	0.140727831213574	0.213831607709073	0.158060274193523	0.187767924194516	0.216936181097779	0.187367738028091	0.110235514063508	0.405632439756691	0.229397565789696	0.133309472177963	0.153685581110446	0.0187515006221855
ENSG00000143228	NUF2	0.714011267770973	0.678264114995311	0.776311174448503	0.636948702095726	0.767323929373896	0.422948788276046	0.698562068259604	0.510573919749867	0.474649182426861	0.525205078418734	0.512111642265869	0.460194658406784	0.540456745139341	0.58831535800977	0.511250357208333	0.475987240834389	0.51875847210441	0.478448748320324	0.914176483288707	0.584743169332391	0.668719227053011	3.46520611658964	5.28866514616748	0.963992267976019	0.771999419220176	0.602028016981311	1.49899064537974	0.439451920393821	2.87667319304925	0.463761748352562	0.639165837737663	0.28842336039037	0.229875730091042	0.406883118931775	0.306341045153811	0.313346228736162	1.2229448746129	0.979756735642564	0.112116139781329	0.913376141925211	0.742115434422498	0.205931465031904	0.441122986356985	0.693325166263388	1.66692309452295	1.58220070784694	1.93782142718332	2.3116248295647	1.01248171054727	5.34543257389967	0.61616502078493	0.629052622044596	1.66838850789666	0.613098546186292
ENSG00000225122	RP11-408E1.1	0.00268047271947152	0.00295802864174396	0.000989227377620258	0.00646953439895358	0.00102813516412072	0.00975357939989907	0	0.00248665692810803	0.00329698219776624	0.000264087821890814	0.000969316817214238	0	0.00250042198933902	0.00257573164400028	0.00165087803549075	0	0.00403364539791352	0.000271617375960853	0.00168517605597446	0.000292575776421925	0.00249505467193077	0.00146536325126238	0.00225817304196505	0	0.0125373379278044	0.00272968719901932	0.0018107594646949	0.0022135543435685	0.00118626559233346	0.00224001273397722	0	0.000147253071310009	0.000696310012997841	0	0	0.000563536307161889	0.00273946839951759	0.00122074813482051	0.00146256570841061	0.00129686910218507	0.0026866176943199	0.000526731642869328	0.00442171565259827	0.003825888396337	0.00100421672674543	0.0012352274676022	0.000680953733631068	0.00278430943277085	0.00115500824390279	1.08147828395784	0.00204726319030532	0	0.000609533623624669	0.000228779966507954
ENSG00000200327	RNA5SP62	0.000738065473437981	0.00145319432310308	0.00338999753041226	0.00358835237764594	0.00180043426445282	0.00563380212736588	0	0.00573186256660925	0.00116842467014464	0	0.00626727245053165	0	0.00314299424066109	0	0	0	0	0	0	0	0.00161913846591045	0.000883327345995454	0	0	0	0.00137610885395376	0.00350545882286729	0.00133710311166875	0.0022016196947492	0	0	0	0.00253947064361751	0	0	0	0.000826072843152074	0.0050533759308183	0.000861060345524291	0.00161097100527522	0	0.00104610829085931	0	0.00195942150705002	0.000828467162940058	0.000563100756091022	0	0.00162239744380654	0.000829956518615469	0.00883600264644213	0	0	0	0.0011157818763718
ENSG00000212527	RNA5SP63	0	0.00081153043039318	0.00160055842390976	0	0	0.00432207979010537	0	0	0.00360379527232778	0	0	0	0	0	0	0	0.00143627354131259	0	0	0.00173722392590965	0	0.0010009282791773	0	0	0	0	0.00374967240591878	0	0	0.000631818280892764	0	0	0.000316473112241463	0	0	0	0	0	0	0.0015460195884826	0	0	0.00184223432543344	0.0021300196028988	0	0.000693065573293944	0.00185735557023424	0	0.00148263810967469	0.00302666148245529	0	0	0	0
