ensg	symbol	Adipose_Tissue	Adrenal_Gland	Bladder	Blood	Blood_Vessel	Brain	Breast	Cervix_Uteri	Colon	Esophagus	Fallopian_Tube	Heart	Kidney	Liver	Lung	Muscle	Nerve	Ovary	Pancreas	Pituitary	Prostate	Salivary_Gland	Skin	Small_Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina
ENSG00000171722	C1orf111	0.168334977354512	0.540332690933416	0.178950028463216	0.0367077188471289	0.24896971470084	0.309832029289969	0.554307983871134	0.340386779943665	0.364324529887725	0.230868628602201	0.287515056614986	0.0842493043138042	0.248694569036627	0.461440067461454	0.204195286679959	0.0549077117261513	0.44956292097548	0.164630048819584	0.137158425916878	1.37059091620464	0.364914248397139	0.633936110634234	0.298596604431895	0.279288675978268	0.0473757621881196	0.509015584434908	5.3350888825414	0.130283188571803	0.294243956492389	0.275795240805338
ENSG00000239887	C1orf226	2.09161545875285	2.54141746294457	2.44785938072411	0.7333842442409	2.88866285161961	1.87315960138256	3.22064664243844	2.96449242611562	3.89852330202332	2.81545249819281	3.01666544435322	1.57597190128115	3.24845989686948	3.81401678302858	2.57323901203162	0.625509483418926	3.11651527121769	1.80005439936989	1.65883144775332	4.01396774485334	3.36659704867743	3.47566657650661	2.38773520011955	3.42603929618989	1.02917363765797	3.61927380181682	2.75284375624534	1.48438601687369	2.66716829242002	2.33244490013875
ENSG00000143248	RGS5	5.62202566054251	5.30921517366041	5.61937316321429	0.672426549237461	5.67132763462353	5.40156573214895	5.55412454370961	5.575631624258	5.38341461643857	5.3441827636317	5.63406354006727	5.57868061693562	4.47316061387716	2.78621892528854	5.28140878520717	5.59683710535747	5.45219893407569	4.73164861100431	3.54363970924097	5.50657198728257	5.63834360401146	5.09456016898071	3.65066748893247	5.42418685825258	3.89176399371025	5.56009021297671	4.95301890628053	5.67013045658197	5.59330885735214	5.34243172258338
ENSG00000225755	RP11-267N12.2	0.0181819781614567	0.0257840661223213	0.0206251142759374	0.0122936646358398	0.0191701054000942	0.0154047616428042	0.0229643781517164	0.0164239146801082	0.0205125780176537	0.0188166369568692	0.0398105710109586	0.0100675956700422	0.00882998664276766	0.0220033093932105	0.0188049081295953	0.00900776080816303	0.0539313738059343	0.0328467439113365	0.0217537905077216	0.032777744961874	0.0353502912394089	0.029156722257638	0.0279966560782067	0.0443809195866345	0.0378419812510571	0.0279703642138227	0.0864242878546075	0.0435107152785742	0.0219560834464193	0.0328698560146896
ENSG00000232995	RP11-267N12.3	0.489593843885554	0.71798652253462	0.81669914318501	0.324849010993665	0.587577710290224	0.464619456523659	0.680097240956297	0.930430784836917	0.646746320111749	0.596334305939448	1.04180176861428	0.349446366576299	0.572707346635113	0.332220555818609	0.61006035163818	0.22669033481479	0.944945862318393	0.943295955749492	0.398612061486334	0.970136140881909	1.24503744660948	0.784198480156715	0.617248084407369	0.851832531265682	1.01706981988059	0.640509787808558	2.14490846455279	1.21794596566971	0.860518519880507	0.71696931415255
ENSG00000237756	RP11-77M5.1	0.0847699550685696	0.111946821811867	0.124477175478795	0.0610932076618616	0.0934398108032781	0.0284223484952278	0.133544326367363	0.118211299222829	0.120011242170385	0.0993843328578135	0.277328463450201	0.0480143637567298	0.0539006530478963	0.0405872547247204	0.100016624980467	0.0395949532822132	0.246812250473395	0.182556554516814	0.0862028854555542	0.140727831213574	0.213831607709073	0.192193808968863	0.159007008908444	0.216936181097779	0.187367738028091	0.110235514063508	0.405632439756691	0.229397565789696	0.133309472177963	0.153685581110446
ENSG00000143228	NUF2	0.697948801282906	0.776311174448503	0.698562068259604	1.48882361442819	0.554108336316185	0.537973852664622	0.668719227053011	0.862943400209786	1.06950789776406	1.38421134442324	0.639165837737663	0.259047545884784	0.402364374042877	0.313346228736162	1.2229448746129	0.112116139781329	0.913376141925211	0.742115434422498	0.205931465031904	0.441122986356985	0.693325166263388	0.979756735642564	2.13510675956537	1.93782142718332	2.3116248295647	1.01248171054727	5.34543257389967	0.61616502078493	0.629052622044596	1.66838850789666
ENSG00000225122	RP11-408E1.1	0.0028051884619544	0.000989227377620258	0	0.000608881575904653	0.00712225800889139	0.00154781880750036	0.00249505467193077	0.00659859890937073	0.00225075952233676	0.00182841995887995	0	0.000422738087348503	0	0.000563536307161889	0.00273946839951759	0.00146256570841061	0.00129686910218507	0.0026866176943199	0.000526731642869328	0.00442171565259827	0.003825888396337	0.00122074813482051	0.00122221361878365	0.000680953733631068	0.00278430943277085	0.00115500824390279	1.08147828395784	0.00204726319030532	0	0.000609533623624669
ENSG00000200327	RNA5SP62	0.0010593982871164	0.00338999753041226	0	0.00090679797272412	0.00428275899704517	0.00122097386839627	0.00161913846591045	0	0.00248588560283552	0.00119260387367584	0	0.00127415948669311	0	0	0.000826072843152074	0.000861060345524291	0.00161097100527522	0	0.00104610829085931	0	0.00195942150705002	0.0050533759308183	0.000740920275742018	0	0.00162239744380654	0.000829956518615469	0.00883600264644213	0	0	0
ENSG00000212527	RNA5SP63	0.000364649470799593	0.00160055842390976	0	0	0.00214647108677143	0.000465202643752471	0	0	0.0019542580190026	0.000225180909799151	0	0.00015878790300617	0	0	0	0	0.0015460195884826	0	0	0.00184223432543344	0.0021300196028988	0	0.000547433288880273	0.00185735557023424	0	0.00148263810967469	0.00302666148245529	0	0	0
