# MEAN_SAMPLE_SIZE = 27989
# TOTAL_GENES = 14648
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Adipose_Subcutaneous                COVAR   14648     0.002891    0.0056842     0.012167      0.40609 Adipose_Subcutaneous
Adipose_Visceral_Omentum            COVAR   14648   -0.0048377   -0.0092507     0.012718      0.64817 Adipose_Visceral_Omentum
Adrenal_Gland                       COVAR   14648   -0.0096072    -0.018241     0.011551      0.79721 Adrenal_Gland
Artery_Aorta                        COVAR   14648     0.019554     0.039342     0.011485      0.04433 Artery_Aorta
Artery_Coronary                     COVAR   14648    0.0078075     0.015292     0.013379      0.27976 Artery_Coronary
Artery_Tibial                       COVAR   14648     0.012998     0.026407     0.011239      0.12374 Artery_Tibial
Bladder                             COVAR   14648     0.020837      0.03988     0.014954     0.081759 Bladder
Brain_Amygdala                      COVAR   14648   0.00052637   0.00087778    0.0091092      0.47696 Brain_Amygdala
Brain_Anterior_cingulate_cor...     COVAR   14648    0.0019274    0.0033341    0.0083779      0.40903 Brain_Anterior_cingulate_cortex_BA24
Brain_Caudate_basal_ganglia         COVAR   14648    0.0010843     0.001834    0.0091047       0.4526 Brain_Caudate_basal_ganglia
Brain_Cerebellar_Hemisphere         COVAR   14648    0.0026133    0.0051752    0.0069398      0.35325 Brain_Cerebellar_Hemisphere
Brain_Cerebellum                    COVAR   14648    0.0030664    0.0059977    0.0071729      0.33451 Brain_Cerebellum
Brain_Cortex                        COVAR   14648    0.0015174    0.0027092    0.0082352      0.42691 Brain_Cortex
Brain_Frontal_Cortex_BA9            COVAR   14648     0.001317    0.0023804    0.0079308      0.43405 Brain_Frontal_Cortex_BA9
Brain_Hippocampus                   COVAR   14648    0.0032066      0.00531    0.0092547      0.36449 Brain_Hippocampus
Brain_Hypothalamus                  COVAR   14648   -0.0011001   -0.0018525    0.0094062      0.54655 Brain_Hypothalamus
Brain_Nucleus_accumbens_basa...     COVAR   14648   -0.0036589   -0.0062158     0.008787      0.66144 Brain_Nucleus_accumbens_basal_ganglia
Brain_Putamen_basal_ganglia         COVAR   14648    0.0014528    0.0024211    0.0091555      0.43696 Brain_Putamen_basal_ganglia
Brain_Spinal_cord_cervical_c...     COVAR   14648    0.0021134    0.0037379    0.0096507      0.41333 Brain_Spinal_cord_cervical_c-1
Brain_Substantia_nigra              COVAR   14648   -0.0030711    -0.005185    0.0098055      0.62293 Brain_Substantia_nigra
Breast_Mammary_Tissue               COVAR   14648     0.003828     0.007239     0.014356      0.39487 Breast_Mammary_Tissue
Cells_Cultured_fibroblasts          COVAR   14648   -0.0063037    -0.013369    0.0074796      0.80032 Cells_Cultured_fibroblasts
Cells_EBV-transformed_lympho...     COVAR   14648   -0.0094597    -0.020519    0.0055286      0.95645 Cells_EBV-transformed_lymphocytes
