# MEAN_SAMPLE_SIZE = 27990
# TOTAL_GENES = 14433
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Microglia                           COVAR   14433    0.0082518      0.01165    0.0073275      0.13006 Microglia
Miscellaneous                       COVAR   14433    -0.016628    -0.036568     0.010923      0.93601 Miscellaneous
Vascular                            COVAR   14433    0.0085245      0.01063    0.0090109      0.17208 Vascular
Fibroblast                          COVAR   14433    0.0033686     0.005283    0.0073228      0.32276 Fibroblast
Committed_oligodendrocyte_pr...     COVAR   14433    -0.012577    -0.019092    0.0095539      0.90598 Committed_oligodendrocyte_precursor
Oligodendrocyte                     COVAR   14433   -0.0028801   -0.0045728    0.0074822      0.64985 Oligodendrocyte
Ependymal                           COVAR   14433    0.0042989     0.012286    0.0029394     0.071811 Ependymal
Astrocyte                           COVAR   14433    0.0062186     0.010908    0.0073213      0.19784 Astrocyte
LAMP5_LHX6_and_Chandelier           COVAR   14433    -0.005799    -0.012035     0.010828      0.70386 LAMP5_LHX6_and_Chandelier
Oligodendrocyte_precursor           COVAR   14433    0.0046119    0.0080396    0.0087329      0.29872 Oligodendrocyte_precursor
Cerebellar_inhibitory               COVAR   14433  -0.00037186  -0.00097562    0.0033608      0.54405 Cerebellar_inhibitory
Upper_rhombic_lip                   COVAR   14433   -0.0021229   -0.0042587    0.0046022       0.6777 Upper_rhombic_lip
Medium_spiny_neuron                 COVAR   14433    -0.012362    -0.028088     0.010088      0.88977 Medium_spiny_neuron
MGE_interneuron                     COVAR   14433   -0.0083278    -0.017272     0.012106      0.75423 MGE_interneuron
Splatter                            COVAR   14433    -0.013372     -0.02863     0.013538      0.83836 Splatter
CGE_interneuron                     COVAR   14433    0.0097841     0.019157     0.012733      0.22113 CGE_interneuron
Eccentric_medium_spiny_neuron       COVAR   14433   -0.0077292    -0.017207     0.010727      0.76439 Eccentric_medium_spiny_neuron
Amygdala_excitatory                 COVAR   14433    -0.014319     -0.03317     0.011498      0.89349 Amygdala_excitatory
Midbrain_derived_inhibitory         COVAR   14433     0.021656     0.048777    0.0083284    0.0046636 Midbrain_derived_inhibitory
Deep_layer_corticothalamic_a...     COVAR   14433    -0.012099    -0.027773     0.010617      0.87276 Deep_layer_corticothalamic_and_6b
Deep_layer_intratelencephalic       COVAR   14433     -0.01632    -0.037436     0.011162      0.92813 Deep_layer_intratelencephalic
Upper_layer_intratelencephal...     COVAR   14433    -0.020728    -0.048197     0.010441      0.97643 Upper_layer_intratelencephalic
Deep_layer_near_projecting          COVAR   14433   -0.0085748    -0.018912    0.0099219      0.80626 Deep_layer_near_projecting
