# MEAN_SAMPLE_SIZE = 27990
# TOTAL_GENES = 14225
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Oligodendrocyte                     COVAR   14225   -0.0028249   -0.0040854    0.0081746      0.63516 Oligodendrocyte
Oligodendrocyte_precursor           COVAR   14225    0.0019047    0.0026144     0.010832      0.43021 Oligodendrocyte_precursor
Committed_oligodendrocyte_pr...     COVAR   14225    -0.011993    -0.019591    0.0085529      0.91956 Committed_oligodendrocyte_precursor
CGE_interneuron                     COVAR   14225   -0.0028117   -0.0062952    0.0070312      0.65537 CGE_interneuron
Upper_layer_intratelencephal...     COVAR   14225   -0.0062624    -0.014465    0.0060851      0.84828 Upper_layer_intratelencephalic
MGE_interneuron                     COVAR   14225   -0.0074526    -0.023596    0.0033815      0.98623 MGE_interneuron
Splatter                            COVAR   14225   -0.0032187   -0.0073173    0.0082893       0.6511 Splatter
Cerebellar_inhibitory               COVAR   14225   -0.0072453    -0.014338    0.0086938      0.79768 Cerebellar_inhibitory
Midbrain_derived_inhibitory         COVAR   14225     0.011053     0.024141    0.0075942     0.072788 Midbrain_derived_inhibitory
Miscellaneous                       COVAR   14225   -0.0068759   -0.0064248     0.010378      0.74619 Miscellaneous
Lower_rhombic_lip                   COVAR   14225    -0.003481   -0.0085459    0.0072505      0.68442 Lower_rhombic_lip
Upper_rhombic_lip                   COVAR   14225     -0.00656   -0.0097231     0.009826      0.74781 Upper_rhombic_lip
Bergmann_glia                       COVAR   14225     0.015007     0.021693    0.0079595     0.029702 Bergmann_glia
Astrocyte                           COVAR   14225    0.0026811    0.0035135    0.0099571      0.39386 Astrocyte
Ependymal                           COVAR   14225    0.0068336     0.020037    0.0030029     0.011442 Ependymal
Fibroblast                          COVAR   14225   -0.0045057   -0.0057661    0.0091669      0.68847 Fibroblast
Vascular                            COVAR   14225     0.010777     0.011119     0.010519      0.15281 Vascular
Microglia                           COVAR   14225    0.0043316    0.0047605    0.0093364      0.32135 Microglia
