# MEAN_SAMPLE_SIZE = 27990
# TOTAL_GENES = 14430
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
neuron                              COVAR   14430   -0.0065534    -0.014316    0.0065907      0.83996 neuron
oligodendrocyte                     COVAR   14430    -0.010004    -0.015496    0.0081736       0.8895 oligodendrocyte
oligodendrocyte_precursor_ce...     COVAR   14430   -0.0039753   -0.0063919    0.0092248      0.66674 oligodendrocyte_precursor_cell
endothelial_cell                    COVAR   14430      0.01044     0.014717    0.0082435      0.10269 endothelial_cell
vascular_associated_smooth_m...     COVAR   14430   -0.0016224   -0.0027321    0.0061347      0.60429 vascular_associated_smooth_muscle_cell
pericyte                            COVAR   14430   0.00014405    0.0001788     0.010155      0.49434 pericyte
fibroblast                          COVAR   14430   -0.0047835    -0.006247     0.010861      0.67018 fibroblast
astrocyte                           COVAR   14430    0.0020546    0.0027611      0.01021      0.42026 astrocyte
ependymal_cell                      COVAR   14430     0.012607     0.020177    0.0072801     0.041678 ependymal_cell
central_nervous_system_macro...     COVAR   14430    0.0051229    0.0060472    0.0097898      0.30039 central_nervous_system_macrophage
leukocyte                           COVAR   14430   -0.0053789   -0.0057761    0.0091183      0.72237 leukocyte
