# MEAN_SAMPLE_SIZE = 27990
# TOTAL_GENES = 13887
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Microglia                           COVAR   13887     0.008381     0.008802    0.0095412      0.18987 Microglia
Miscellaneous                       COVAR   13887   -0.0041206   -0.0043653    0.0087591      0.68098 Miscellaneous
Vascular                            COVAR   13887    0.0070152    0.0073553    0.0099172      0.23967 Vascular
Fibroblast                          COVAR   13887    0.0024793    0.0029748    0.0089214      0.39054 Fibroblast
Astrocyte                           COVAR   13887   0.00035545   0.00045462    0.0084731      0.48327 Astrocyte
Oligodendrocyte_precursor           COVAR   13887    0.0022797    0.0031112     0.010053      0.41031 Oligodendrocyte_precursor
Committed_oligodendrocyte_pr...     COVAR   13887    0.0049437    0.0092561    0.0066823      0.22971 Committed_oligodendrocyte_precursor
Oligodendrocyte                     COVAR   13887   -0.0082655    -0.010083    0.0091657      0.81641 Oligodendrocyte
Thalamic_excitatory                 COVAR   13887    -0.016268    -0.037549    0.0076338      0.98345 Thalamic_excitatory
CGE_interneuron                     COVAR   13887   -0.0010214   -0.0020241    0.0092502      0.54396 CGE_interneuron
LAMP5_LHX6_and_Chandelier           COVAR   13887    0.0042969     0.013575    0.0035021      0.10993 LAMP5_LHX6_and_Chandelier
MGE_interneuron                     COVAR   13887    0.0052238     0.013405    0.0053825       0.1659 MGE_interneuron
Splatter                            COVAR   13887    -0.018501    -0.040172     0.010423      0.96204 Splatter
Upper_layer_intratelencephal...     COVAR   13887   -0.0064913    -0.018529    0.0042348      0.93733 Upper_layer_intratelencephalic
Midbrain_derived_inhibitory         COVAR   13887     0.001924    0.0043129    0.0084005      0.40942 Midbrain_derived_inhibitory
