# MEAN_SAMPLE_SIZE = 27990
# TOTAL_GENES = 14441
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
neuron                              COVAR   14441     -0.01105    -0.024475    0.0069901      0.94303 neuron
ependymal_cell                      COVAR   14441    0.0038154    0.0059628    0.0074734      0.30484 ependymal_cell
astrocyte                           COVAR   14441   -0.0020917   -0.0028782     0.010313      0.58036 astrocyte
oligodendrocyte_precursor_ce...     COVAR   14441   -0.0057723     -0.01104    0.0081803      0.75979 oligodendrocyte_precursor_cell
oligodendrocyte                     COVAR   14441    -0.011633    -0.017488    0.0085207       0.9139 oligodendrocyte
choroid_plexus_epithelial_ce...     COVAR   14441    0.0055025     0.012352    0.0058016      0.17146 choroid_plexus_epithelial_cell
vascular_associated_smooth_m...     COVAR   14441     0.013942     0.019228     0.010691     0.096108 vascular_associated_smooth_muscle_cell
pericyte                            COVAR   14441   0.00061392    0.0010233    0.0087529      0.47204 pericyte
fibroblast                          COVAR   14441  -0.00025752  -0.00037861     0.010756      0.50955 fibroblast
endothelial_cell                    COVAR   14441     0.010043     0.017252    0.0077831      0.09848 endothelial_cell
leukocyte                           COVAR   14441   -0.0098374    -0.012579    0.0090795      0.86069 leukocyte
central_nervous_system_macro...     COVAR   14441    0.0041514    0.0060075     0.008467      0.31196 central_nervous_system_macrophage
