# MEAN_SAMPLE_SIZE = 27990
# TOTAL_GENES = 14381
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Upper_rhombic_lip                   COVAR   14381   -0.0033958   -0.0080091    0.0035423      0.83112 Upper_rhombic_lip
Splatter                            COVAR   14381  -0.00057785    -0.001108     0.008225        0.528 Splatter
MGE_interneuron                     COVAR   14381   0.00071555    0.0014657      0.01029      0.47228 MGE_interneuron
CGE_interneuron                     COVAR   14381    0.0050318    0.0096544     0.010884      0.32194 CGE_interneuron
LAMP5_LHX6_and_Chandelier           COVAR   14381    0.0011303    0.0023877    0.0092546       0.4514 LAMP5_LHX6_and_Chandelier
Hippocampal_CA4                     COVAR   14381   -0.0063851    -0.016489    0.0068954      0.82277 Hippocampal_CA4
Hippocampal_CA1_3                   COVAR   14381   -0.0017788   -0.0041375    0.0081655      0.58622 Hippocampal_CA1_3
Deep_layer_corticothalamic_a...     COVAR   14381   -0.0028254   -0.0071243    0.0064516      0.66928 Deep_layer_corticothalamic_and_6b
Hippocampal_dentate_gyrus           COVAR   14381    0.0031784    0.0071158    0.0086364      0.35643 Hippocampal_dentate_gyrus
Committed_oligodendrocyte_pr...     COVAR   14381   -0.0099431    -0.019199    0.0078769      0.89657 Committed_oligodendrocyte_precursor
Oligodendrocyte                     COVAR   14381   -0.0064738    -0.010506    0.0072279      0.81478 Oligodendrocyte
Oligodendrocyte_precursor           COVAR   14381   0.00084109    0.0016127    0.0084537      0.46037 Oligodendrocyte_precursor
Microglia                           COVAR   14381    0.0082086     0.012474    0.0068726      0.11617 Microglia
Miscellaneous                       COVAR   14381    0.0007606    0.0010038     0.007389      0.45901 Miscellaneous
Vascular                            COVAR   14381    0.0072616     0.010833    0.0075918      0.16942 Vascular
Fibroblast                          COVAR   14381    0.0004969   0.00069571    0.0081349      0.47565 Fibroblast
Astrocyte                           COVAR   14381    0.0056054    0.0099207    0.0073414      0.22258 Astrocyte
Ependymal                           COVAR   14381    0.0071825     0.013313    0.0058829      0.11107 Ependymal
