# MEAN_SAMPLE_SIZE = 27990
# TOTAL_GENES = 14469
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
neuron                              COVAR   14469    -0.004708    -0.010526    0.0062842      0.77312 neuron
oligodendrocyte                     COVAR   14469    -0.007883    -0.012659    0.0078843       0.8413 oligodendrocyte
oligodendrocyte_precursor_ce...     COVAR   14469    0.0014177    0.0023949    0.0085686      0.43429 oligodendrocyte_precursor_cell
astrocyte                           COVAR   14469    0.0039776    0.0057444    0.0090142      0.32952 astrocyte
fibroblast                          COVAR   14469    0.0045329    0.0063458    0.0082717      0.29185 fibroblast
pericyte                            COVAR   14469   -0.0049854   -0.0078666     0.007017      0.76129 pericyte
vascular_associated_smooth_m...     COVAR   14469   -0.0063417    -0.010376    0.0062512      0.84481 vascular_associated_smooth_muscle_cell
endothelial_cell                    COVAR   14469     0.010399     0.016128    0.0075508     0.084232 endothelial_cell
central_nervous_system_macro...     COVAR   14469    0.0085466     0.010614    0.0094048      0.18175 central_nervous_system_macrophage
leukocyte                           COVAR   14469    0.0025724    0.0031754    0.0079936       0.3738 leukocyte
