# MEAN_SAMPLE_SIZE = 27990
# TOTAL_GENES = 14000
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Miscellaneous                       COVAR   14000   -0.0026776   -0.0026498     0.011345      0.59329 Miscellaneous
Microglia                           COVAR   14000    0.0059594    0.0067504    0.0091459      0.25734 Microglia
Vascular                            COVAR   14000    0.0091088    0.0084576     0.011639      0.21694 Vascular
Fibroblast                          COVAR   14000    0.0047469    0.0043892     0.012248      0.34918 Fibroblast
Oligodendrocyte                     COVAR   14000   -0.0028976   -0.0033734    0.0099085      0.61502 Oligodendrocyte
Oligodendrocyte_precursor           COVAR   14000    0.0073725    0.0083273     0.013308       0.2898 Oligodendrocyte_precursor
Committed_oligodendrocyte_pr...     COVAR   14000    0.0087227       0.0101      0.01629      0.29616 Committed_oligodendrocyte_precursor
Splatter                            COVAR   14000    0.0059288     0.009789      0.01396      0.33553 Splatter
Choroid_plexus                      COVAR   14000    0.0040555    0.0052226    0.0091139      0.32817 Choroid_plexus
Bergmann_glia                       COVAR   14000   -0.0074402    -0.010582    0.0074191      0.84202 Bergmann_glia
Astrocyte                           COVAR   14000    0.0065714    0.0063015      0.01376      0.31648 Astrocyte
Ependymal                           COVAR   14000     0.011356     0.014189    0.0085773      0.09277 Ependymal
Upper_rhombic_lip                   COVAR   14000    0.0046794      0.00594     0.012216      0.35084 Upper_rhombic_lip
Lower_rhombic_lip                   COVAR   14000    0.0014085    0.0028005    0.0095528      0.44139 Lower_rhombic_lip
Cerebellar_inhibitory               COVAR   14000   -0.0018051   -0.0026077     0.011323      0.56333 Cerebellar_inhibitory
CGE_interneuron                     COVAR   14000   -0.0046606   -0.0080506    0.0082869      0.71307 CGE_interneuron
LAMP5_LHX6_and_Chandelier           COVAR   14000   -0.0052744    -0.015297    0.0034792      0.93523 LAMP5_LHX6_and_Chandelier
MGE_interneuron                     COVAR   14000   -0.0033574   -0.0076538    0.0047153      0.76177 MGE_interneuron
Midbrain_derived_inhibitory         COVAR   14000    0.0034702    0.0069074    0.0078586       0.3294 Midbrain_derived_inhibitory
Upper_layer_intratelencephal...     COVAR   14000    0.0031993    0.0064239     0.006364      0.30759 Upper_layer_intratelencephalic
