# MEAN_SAMPLE_SIZE = 27990
# TOTAL_GENES = 14495
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
neuron                              COVAR   14495   -0.0070114    -0.016048    0.0062999      0.86712 neuron
ependymal_cell                      COVAR   14495    0.0061339     0.010675    0.0068655      0.18582 ependymal_cell
astrocyte                           COVAR   14495    0.0016155    0.0025374    0.0093855      0.43167 astrocyte
endothelial_cell                    COVAR   14495     0.010221     0.015948     0.007979      0.10011 endothelial_cell
vascular_associated_smooth_m...     COVAR   14495     0.004542    0.0074338    0.0058573      0.21905 vascular_associated_smooth_muscle_cell
pericyte                            COVAR   14495    0.0025574    0.0036243    0.0074669      0.36599 pericyte
fibroblast                          COVAR   14495   -0.0090241    -0.012763    0.0094614      0.82989 fibroblast
oligodendrocyte                     COVAR   14495     -0.01332     -0.01887    0.0088345      0.93417 oligodendrocyte
oligodendrocyte_precursor_ce...     COVAR   14495   -0.0083919    -0.013794    0.0091247      0.82112 oligodendrocyte_precursor_cell
leukocyte                           COVAR   14495   -0.0031839   -0.0042153    0.0073462      0.66764 leukocyte
central_nervous_system_macro...     COVAR   14495    0.0057224    0.0070896    0.0096582      0.27676 central_nervous_system_macrophage
