# MEAN_SAMPLE_SIZE = 27990
# TOTAL_GENES = 14415
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Medium_spiny_neuron                 COVAR   14415   0.00066458    0.0014749    0.0043574      0.43939 Medium_spiny_neuron
Eccentric_medium_spiny_neuron       COVAR   14415    0.0017155    0.0052992    0.0032182      0.29699 Eccentric_medium_spiny_neuron
Deep_layer_near_projecting          COVAR   14415    0.0023155    0.0052772    0.0088788      0.39713 Deep_layer_near_projecting
Deep_layer_intratelencephalic       COVAR   14415    -0.012567     -0.02893    0.0099623      0.89641 Deep_layer_intratelencephalic
Deep_layer_corticothalamic_a...     COVAR   14415   -0.0039974   -0.0091838    0.0097701      0.65878 Deep_layer_corticothalamic_and_6b
Miscellaneous                       COVAR   14415    -0.014604    -0.024153      0.01235      0.88149 Miscellaneous
Upper_layer_intratelencephal...     COVAR   14415    -0.012477    -0.027722     0.010153      0.89043 Upper_layer_intratelencephalic
Splatter                            COVAR   14415    0.0031289    0.0066174    0.0086417      0.35865 Splatter
LAMP5_LHX6_and_Chandelier           COVAR   14415   -0.0033238   -0.0069803     0.010332      0.62616 LAMP5_LHX6_and_Chandelier
CGE_interneuron                     COVAR   14415     0.010387     0.020665     0.011671      0.18675 CGE_interneuron
MGE_interneuron                     COVAR   14415   -0.0015422   -0.0031541     0.011503      0.55333 MGE_interneuron
Amygdala_excitatory                 COVAR   14415   -0.0086471    -0.027223    0.0034834      0.99347 Amygdala_excitatory
Committed_oligodendrocyte_pr...     COVAR   14415   -0.0087629     -0.01529    0.0071962      0.88832 Committed_oligodendrocyte_precursor
Oligodendrocyte                     COVAR   14415   -0.0055637   -0.0087034    0.0069914      0.78691 Oligodendrocyte
Oligodendrocyte_precursor           COVAR   14415    0.0039006    0.0065475    0.0084001       0.3212 Oligodendrocyte_precursor
Astrocyte                           COVAR   14415    0.0051262    0.0078812    0.0074162      0.24472 Astrocyte
Choroid_plexus                      COVAR   14415    0.0044423     0.012134    0.0029802     0.068042 Choroid_plexus
Fibroblast                          COVAR   14415    0.0057424     0.007469    0.0082208      0.24243 Fibroblast
Vascular                            COVAR   14415     0.013186     0.015181    0.0091053     0.073793 Vascular
Microglia                           COVAR   14415    0.0072618    0.0088252    0.0080561       0.1837 Microglia
