# MEAN_SAMPLE_SIZE = 27989
# TOTAL_GENES = 14266
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
neuron                              COVAR   14266    -0.004437    -0.009872    0.0064653      0.75373 neuron
endothelial_cell                    COVAR   14266    0.0081352     0.010744    0.0090868      0.18533 endothelial_cell
vascular_associated_smooth_m...     COVAR   14266    0.0026008     0.003267     0.008708       0.3826 vascular_associated_smooth_muscle_cell
pericyte                            COVAR   14266    0.0088981      0.01289    0.0076383      0.12203 pericyte
fibroblast                          COVAR   14266   -0.0053594   -0.0076094    0.0096416      0.71084 fibroblast
astrocyte                           COVAR   14266    0.0057092    0.0081698    0.0099959      0.28395 astrocyte
ependymal_cell                      COVAR   14266    0.0047207    0.0079505    0.0069954       0.2499 ependymal_cell
oligodendrocyte                     COVAR   14266   -0.0096105    -0.015126    0.0080574      0.88351 oligodendrocyte
oligodendrocyte_precursor_ce...     COVAR   14266   -0.0039799   -0.0064353    0.0089251      0.67217 oligodendrocyte_precursor_cell
central_nervous_system_macro...     COVAR   14266    0.0057523    0.0073016    0.0091491      0.26477 central_nervous_system_macrophage
leukocyte                           COVAR   14266   -0.0055241   -0.0090022    0.0057315      0.83242 leukocyte
