# MEAN_SAMPLE_SIZE = 27990
# TOTAL_GENES = 14280
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Miscellaneous                       COVAR   14280    -0.018987    -0.039622     0.013664      0.91767 Miscellaneous
Upper_layer_intratelencephal...     COVAR   14280    -0.013879    -0.036523    0.0098305      0.92099 Upper_layer_intratelencephalic
Amygdala_excitatory                 COVAR   14280    -0.013286    -0.033477     0.012514      0.85581 Amygdala_excitatory
Deep_layer_intratelencephalic       COVAR   14280    -0.014915     -0.03882     0.010808      0.91618 Deep_layer_intratelencephalic
Deep_layer_corticothalamic_a...     COVAR   14280    -0.010834    -0.028235     0.010069      0.85902 Deep_layer_corticothalamic_and_6b
Deep_layer_near_projecting          COVAR   14280   -0.0076517    -0.020271    0.0082946      0.82185 Deep_layer_near_projecting
Splatter                            COVAR   14280    0.0014093    0.0031767      0.01267      0.45572 Splatter
MGE_interneuron                     COVAR   14280   -0.0047053    -0.011479     0.011341      0.66089 MGE_interneuron
CGE_interneuron                     COVAR   14280     0.012561     0.030149      0.01227      0.15299 CGE_interneuron
LAMP5_LHX6_and_Chandelier           COVAR   14280    0.0008823    0.0021799     0.010523      0.46659 LAMP5_LHX6_and_Chandelier
Eccentric_medium_spiny_neuron       COVAR   14280   -0.0022972   -0.0057142     0.011104      0.58195 Eccentric_medium_spiny_neuron
Medium_spiny_neuron                 COVAR   14280   -0.0012119   -0.0029583     0.010294      0.54686 Medium_spiny_neuron
Committed_oligodendrocyte_pr...     COVAR   14280   -0.0076019     -0.01162    0.0086976      0.80894 Committed_oligodendrocyte_precursor
Oligodendrocyte                     COVAR   14280   -0.0015125   -0.0027679    0.0066542       0.5899 Oligodendrocyte
Oligodendrocyte_precursor           COVAR   14280    0.0036116    0.0074322    0.0075992       0.3173 Oligodendrocyte_precursor
Fibroblast                          COVAR   14280    0.0043892    0.0068596    0.0077139      0.28468 Fibroblast
Astrocyte                           COVAR   14280    0.0065244     0.012375    0.0067403      0.16654 Astrocyte
Vascular                            COVAR   14280     0.016197     0.023892    0.0078018     0.018955 Vascular
Microglia                           COVAR   14280    0.0095411      0.01478    0.0070066     0.086654 Microglia
