# MEAN_SAMPLE_SIZE = 27990
# TOTAL_GENES = 14466
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Splatter                            COVAR   14466   -0.0076424    -0.017468     0.010699      0.76248 Splatter
Cerebellar_inhibitory               COVAR   14466   -0.0012804   -0.0033529    0.0041444      0.62131 Cerebellar_inhibitory
LAMP5_LHX6_and_Chandelier           COVAR   14466    -0.004709    -0.011549    0.0066152      0.76171 LAMP5_LHX6_and_Chandelier
CGE_interneuron                     COVAR   14466      0.01366     0.027513     0.011518      0.11783 CGE_interneuron
Upper_layer_intratelencephal...     COVAR   14466   -0.0071277    -0.015944    0.0062721       0.8721 Upper_layer_intratelencephalic
Deep_layer_intratelencephalic       COVAR   14466    -0.010648    -0.025192    0.0067613      0.94234 Deep_layer_intratelencephalic
Amygdala_excitatory                 COVAR   14466   -0.0012092   -0.0033507    0.0047016      0.60148 Amygdala_excitatory
Deep_layer_corticothalamic_a...     COVAR   14466    0.0035737     0.011326    0.0034887      0.15284 Deep_layer_corticothalamic_and_6b
Medium_spiny_neuron                 COVAR   14466   -0.0056656    -0.014124    0.0075642      0.77306 Medium_spiny_neuron
Eccentric_medium_spiny_neuron       COVAR   14466   -0.0061193     -0.01452    0.0087846      0.75696 Eccentric_medium_spiny_neuron
Midbrain_derived_inhibitory         COVAR   14466     0.013338     0.030385    0.0077575     0.042786 Midbrain_derived_inhibitory
MGE_interneuron                     COVAR   14466    0.0014982    0.0032076    0.0095373      0.43759 MGE_interneuron
Upper_rhombic_lip                   COVAR   14466    0.0015194     0.001963     0.010296      0.44134 Upper_rhombic_lip
Committed_oligodendrocyte_pr...     COVAR   14466  -0.00090103  -0.00088538     0.013192      0.52723 Committed_oligodendrocyte_precursor
Oligodendrocyte_precursor           COVAR   14466    0.0023854    0.0038418    0.0090009       0.3955 Oligodendrocyte_precursor
Oligodendrocyte                     COVAR   14466   -0.0041034   -0.0059496    0.0076061      0.70522 Oligodendrocyte
Bergmann_glia                       COVAR   14466  -0.00012036  -0.00032299    0.0031675      0.51516 Bergmann_glia
Astrocyte                           COVAR   14466    0.0056264    0.0085577    0.0079308      0.23903 Astrocyte
Fibroblast                          COVAR   14466    0.0031547    0.0041753     0.008196      0.35015 Fibroblast
Vascular                            COVAR   14466    0.0066627    0.0077265    0.0093089      0.23708 Vascular
Miscellaneous                       COVAR   14466    -0.010118    -0.010321    0.0092374      0.86331 Miscellaneous
Microglia                           COVAR   14466    0.0057662    0.0073678    0.0077668      0.22892 Microglia
