# MEAN_SAMPLE_SIZE = 27990
# TOTAL_GENES = 14424
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Upper_rhombic_lip                   COVAR   14424    0.0020017    0.0028663    0.0095984       0.4174 Upper_rhombic_lip
Splatter                            COVAR   14424    -0.018216    -0.039578    0.0093442      0.97436 Splatter
Thalamic_excitatory                 COVAR   14424    -0.015087    -0.034484    0.0074895      0.97801 Thalamic_excitatory
Lower_rhombic_lip                   COVAR   14424   -0.0033003    -0.008362    0.0066722      0.68956 Lower_rhombic_lip
CGE_interneuron                     COVAR   14424    0.0027006    0.0067243    0.0051496      0.29999 CGE_interneuron
LAMP5_LHX6_and_Chandelier           COVAR   14424   6.7363e-05   0.00020593    0.0032792      0.49181 LAMP5_LHX6_and_Chandelier
Upper_layer_intratelencephal...     COVAR   14424    0.0034332    0.0084205    0.0051528      0.25262 Upper_layer_intratelencephalic
Midbrain_derived_inhibitory         COVAR   14424    0.0062663     0.012931    0.0085942      0.23297 Midbrain_derived_inhibitory
Committed_oligodendrocyte_pr...     COVAR   14424    -0.010553    -0.017896    0.0080676      0.90456 Committed_oligodendrocyte_precursor
Oligodendrocyte                     COVAR   14424   -0.0082687    -0.014929    0.0069475        0.883 Oligodendrocyte
Oligodendrocyte_precursor           COVAR   14424   -0.0029851   -0.0055211    0.0087186      0.63397 Oligodendrocyte_precursor
Ependymal                           COVAR   14424     0.014162     0.025541    0.0061788     0.010961 Ependymal
Astrocyte                           COVAR   14424    0.0061586    0.0094443    0.0079422      0.21905 Astrocyte
Fibroblast                          COVAR   14424  -0.00023939  -0.00032141    0.0086248      0.51107 Fibroblast
Vascular                            COVAR   14424    0.0043694    0.0056911     0.008728      0.30833 Vascular
Miscellaneous                       COVAR   14424   -0.0043312   -0.0051657    0.0082162      0.70095 Miscellaneous
Microglia                           COVAR   14424    0.0038264    0.0052757    0.0075484      0.30611 Microglia
