# MEAN_SAMPLE_SIZE = 27990
# TOTAL_GENES = 14553
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Miscellaneous                       COVAR   14553   -0.0044218   -0.0057034    0.0077523      0.71579 Miscellaneous
Microglia                           COVAR   14553    0.0036263    0.0059559    0.0064137       0.2859 Microglia
Vascular                            COVAR   14553    0.0062657    0.0090363    0.0077229       0.2086 Vascular
Fibroblast                          COVAR   14553  -0.00035673  -0.00056347    0.0081123      0.51754 Fibroblast
Choroid_plexus                      COVAR   14553    0.0024068    0.0060085    0.0031804      0.22461 Choroid_plexus
Ependymal                           COVAR   14553     0.012575     0.026291    0.0056226     0.012667 Ependymal
Astrocyte                           COVAR   14553    0.0031801    0.0060762    0.0073645      0.33294 Astrocyte
Bergmann_glia                       COVAR   14553   0.00046187    0.0013695    0.0032035      0.44268 Bergmann_glia
Committed_oligodendrocyte_pr...     COVAR   14553   -0.0063015    -0.012275    0.0078775      0.78812 Committed_oligodendrocyte_precursor
Oligodendrocyte_precursor           COVAR   14553  -0.00088479   -0.0017018    0.0082854      0.54252 Oligodendrocyte_precursor
Oligodendrocyte                     COVAR   14553   -0.0024122   -0.0046921    0.0064028      0.64681 Oligodendrocyte
Splatter                            COVAR   14553    -0.015634    -0.037296     0.010594      0.92998 Splatter
Mammillary_body                     COVAR   14553   -0.0038895   -0.0098505    0.0076669      0.69403 Mammillary_body
MGE_interneuron                     COVAR   14553   -0.0018453   -0.0045738    0.0081892      0.58914 MGE_interneuron
Medium_spiny_neuron                 COVAR   14553   0.00070019     0.002174    0.0035941      0.42277 Medium_spiny_neuron
Hippocampal_CA1_3                   COVAR   14553   -0.0036124    -0.010933    0.0039894      0.81739 Hippocampal_CA1_3
Deep_layer_corticothalamic_a...     COVAR   14553  -5.9129e-05  -0.00017598    0.0044013      0.50536 Deep_layer_corticothalamic_and_6b
Amygdala_excitatory                 COVAR   14553    -0.012665    -0.030943    0.0078433       0.9468 Amygdala_excitatory
Upper_layer_intratelencephal...     COVAR   14553    -0.014435    -0.032858    0.0084951      0.95535 Upper_layer_intratelencephalic
Deep_layer_intratelencephalic       COVAR   14553    -0.014116    -0.037057     0.005503      0.99484 Deep_layer_intratelencephalic
LAMP5_LHX6_and_Chandelier           COVAR   14553  -0.00024019  -0.00059452    0.0083793      0.51143 LAMP5_LHX6_and_Chandelier
CGE_interneuron                     COVAR   14553    0.0033856    0.0077062     0.010122      0.36902 CGE_interneuron
Lower_rhombic_lip                   COVAR   14553    0.0057239     0.016269    0.0031685     0.035432 Lower_rhombic_lip
Midbrain_derived_inhibitory         COVAR   14553    0.0029748    0.0073375    0.0075259      0.34632 Midbrain_derived_inhibitory
Cerebellar_inhibitory               COVAR   14553    -0.004916     -0.01132    0.0070219      0.75806 Cerebellar_inhibitory
Upper_rhombic_lip                   COVAR   14553   0.00050628   0.00098518    0.0079462       0.4746 Upper_rhombic_lip
