# MEAN_SAMPLE_SIZE = 27990
# TOTAL_GENES = 14408
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
neuron                              COVAR   14408   -0.0026856    -0.005858    0.0063276      0.66437 neuron
oligodendrocyte                     COVAR   14408   -0.0063553   -0.0093905    0.0083374      0.77704 oligodendrocyte
oligodendrocyte_precursor_ce...     COVAR   14408    0.0030103    0.0053378    0.0082308      0.35728 oligodendrocyte_precursor_cell
astrocyte                           COVAR   14408    0.0028852    0.0050846    0.0077022      0.35398 astrocyte
fibroblast                          COVAR   14408    0.0055968    0.0077254    0.0085431       0.2562 fibroblast
endothelial_cell                    COVAR   14408      0.01341     0.022238    0.0071235     0.029892 endothelial_cell
vascular_associated_smooth_m...     COVAR   14408   -0.0025021   -0.0060602    0.0035705      0.75827 vascular_associated_smooth_muscle_cell
pericyte                            COVAR   14408   -0.0064045   -0.0089172    0.0078085      0.79394 pericyte
leukocyte                           COVAR   14408   -0.0076217   -0.0094241    0.0084544      0.81633 leukocyte
central_nervous_system_macro...     COVAR   14408    0.0094811     0.012146    0.0089382      0.14442 central_nervous_system_macrophage
