# MEAN_SAMPLE_SIZE = 27990
# TOTAL_GENES = 14371
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE               TYPE  NGENES         BETA     BETA_STD           SE            P
Astro_dev.4           COVAR   14371   -0.0045481   -0.0027201     0.015791      0.61333
Astro_GFAP            COVAR   14371     0.015361    0.0033805      0.05342      0.38685
Astro_SLC1A2          COVAR   14371     0.023673    0.0067838      0.03863      0.27001
Astro_SLC1A2_dev      COVAR   14371      0.02011    0.0072992     0.029634      0.24869
BKGR_NRGN             COVAR   14371      0.17766     0.020858       0.1315     0.088348
CCK_RELN              COVAR   14371     0.010924    0.0053504     0.045314      0.40475
CCK_SORCS1            COVAR   14371    0.0036909    0.0017481      0.04603      0.46805
CCK_SYT6              COVAR   14371    -0.034154    -0.020578     0.034729      0.83729
ID2_CSMD1             COVAR   14371     0.052604     0.023326     0.052195      0.15678
ID2_dev               COVAR   14371    -0.004743   -0.0030116     0.026361      0.57139
L2_CUX2_LAMP5         COVAR   14371    -0.049995    -0.025656     0.043897      0.87262
L2_CUX2_LAMP5_dev     COVAR   14371    -0.026383    -0.021942     0.028799      0.82019
L2.3_CUX2_dev.1       COVAR   14371    -0.028995    -0.025072     0.029234      0.83935
L2.3_CUX2_dev.3       COVAR   14371    -0.011702   -0.0083972     0.031516      0.64479
L2.3_CUX2_dev.5       COVAR   14371   -0.0081198   -0.0047089     0.028661      0.61152
L3_CUX2_PRSS12        COVAR   14371    -0.028522    -0.024704     0.030133      0.82805
L4_RORB_dev.1         COVAR   14371     -0.01696    -0.019737     0.017331       0.8361
L4_RORB_LRRK1         COVAR   14371    -0.027549    -0.023344     0.029821       0.8222
L4_RORB_MET           COVAR   14371    -0.015151    -0.010607      0.03386      0.67272
L4_RORB_MME           COVAR   14371    -0.027631    -0.018783     0.033392      0.79601
L5.6_THEMIS_CNR1      COVAR   14371    0.0073798    0.0076108     0.024473       0.3815
L5.6_THEMIS_NTNG2     COVAR   14371    -0.023971    -0.022387      0.02248      0.85685
L5.6_TLE4_HTR2C       COVAR   14371     0.014874       0.0132     0.024193      0.26934
L5.6_TLE4_SCUBE1      COVAR   14371    -0.022175    -0.020701     0.025871      0.80431
L5.6_TLE4_SORCS1      COVAR   14371     0.023314     0.019046       0.0278      0.20085
LAMP5_CCK             COVAR   14371    -0.010463   -0.0069148     0.032076      0.62786
LAMP5_NDNF            COVAR   14371     0.042236     0.021236     0.042782      0.16177
LAMP5_NOS1            COVAR   14371    0.0036213    0.0026353     0.029361      0.45092
Micro                 COVAR   14371     0.050574    0.0088575     0.058369      0.19313
Micro_out             COVAR   14371     0.049314     0.008808     0.052026      0.17161
Oligo_mat             COVAR   14371     -0.03629    -0.012504     0.030251      0.88485
Oligo.1               COVAR   14371    -0.052499    -0.012469     0.046191      0.87213
Oligo.2               COVAR   14371      -0.0211   -0.0071623     0.031729      0.74697
Oligo.3               COVAR   14371    -0.055228    -0.012166     0.050386      0.86347
Oligo.4               COVAR   14371    -0.030623   -0.0086754     0.038883      0.78452
Oligo.5               COVAR   14371     -0.04645    -0.012884     0.039131      0.88238
OPC                   COVAR   14371    0.0040874    0.0014225     0.042352      0.46156
OPC_dev               COVAR   14371    -0.022932   -0.0093501     0.027713      0.79601
OPC_MBP               COVAR   14371     -0.02837    -0.011872     0.029413       0.8326
PV_SCUBE3             COVAR   14371   -0.0053995   -0.0029569     0.036896      0.55817
PV_SST                COVAR   14371    -0.012635   -0.0066273     0.045145      0.61021
PV_SULF1              COVAR   14371   0.00063426   0.00049673     0.030435      0.49169
PV_SULF1_dev          COVAR   14371     0.013022    0.0099145     0.030897      0.33671
PV_WFDC2              COVAR   14371    -0.012549   -0.0076541     0.038621      0.62738
SST_ADGRG6            COVAR   14371     0.014632    0.0084832     0.039935      0.35704
SST_ADGRG6_dev        COVAR   14371     -0.06388    -0.038638     0.034944      0.96622
SST_B3GAT2            COVAR   14371   -0.0036429   -0.0024389     0.034854      0.54162
SST_BRINP3            COVAR   14371   0.00092438   0.00074376     0.030784      0.48802
SST_CALB1             COVAR   14371     -0.01822   -0.0073857     0.057082      0.62521
SST_CALB1_dev         COVAR   14371    -0.019361   -0.0083225     0.052194      0.64466
SST_NPY               COVAR   14371     0.022204     0.016791     0.024249      0.17993
SST_STK32A            COVAR   14371     0.019747     0.010784     0.036601      0.29477
SST_TH                COVAR   14371     0.023067     0.019108     0.028812       0.2117
Vas_CLDN5             COVAR   14371      0.07321     0.017621     0.041073     0.037353
Vas_PDGFRB            COVAR   14371     0.011108    0.0026594     0.041219      0.39378
Vas_TBX18             COVAR   14371    -0.030859   -0.0045566     0.089941      0.63424
VIP_ABI3BP            COVAR   14371     0.043438     0.023392     0.042419      0.15292
VIP_ADAMTSL1          COVAR   14371     0.084902      0.04544     0.047167     0.035941
VIP_CHRM2             COVAR   14371     0.099103     0.044959     0.050437     0.024724
VIP_CRH               COVAR   14371     0.039271     0.017523     0.052057      0.22531
VIP_DPP6              COVAR   14371     0.028827     0.014451     0.047995      0.27405
VIP_HS3ST3A1          COVAR   14371      0.10841     0.054255      0.04632    0.0096397
VIP_KIRREL3           COVAR   14371     0.048245     0.026103     0.044607      0.13974
VIP_PCDH20            COVAR   14371     0.053703     0.035904     0.028444      0.02952
