# MEAN_SAMPLE_SIZE = 27990
# TOTAL_GENES = 14498
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
leukocyte                           COVAR   14498    -0.014753    -0.015329     0.010001       0.9299 leukocyte
central_nervous_system_macro...     COVAR   14498    0.0015861    0.0017494     0.010092      0.43756 central_nervous_system_macrophage
endothelial_cell                    COVAR   14498    0.0070078    0.0083078     0.009874      0.23894 endothelial_cell
vascular_associated_smooth_m...     COVAR   14498     -0.01471    -0.016203    0.0099759      0.92982 vascular_associated_smooth_muscle_cell
pericyte                            COVAR   14498   -0.0023323   -0.0027995    0.0099416      0.59274 pericyte
fibroblast                          COVAR   14498   -0.0036599   -0.0045524      0.01106      0.62965 fibroblast
choroid_plexus_epithelial_ce...     COVAR   14498    0.0023798    0.0066447    0.0032698      0.23337 choroid_plexus_epithelial_cell
ependymal_cell                      COVAR   14498    0.0076046      0.01292     0.007142       0.1435 ependymal_cell
astrocyte                           COVAR   14498     0.003852     0.004443     0.011425        0.368 astrocyte
Bergmann_glial_cell                 COVAR   14498   -0.0044748   -0.0050763     0.010681      0.66237 Bergmann_glial_cell
oligodendrocyte_precursor_ce...     COVAR   14498   -0.0020939   -0.0025966     0.010891      0.57623 oligodendrocyte_precursor_cell
oligodendrocyte                     COVAR   14498   -0.0086511    -0.011328    0.0090722      0.82984 oligodendrocyte
neuron                              COVAR   14498   -0.0041641    -0.008836    0.0061771      0.74988 neuron
