ensg	symbol	Adipose_Tissue	Adrenal_Gland	Bladder	Blood	Blood_Vessel	Brain	Breast	Cervix_Uteri	Colon	Esophagus	Fallopian_Tube	Heart	Kidney	Liver	Lung	Muscle	Nerve	Ovary	Pancreas	Pituitary	Prostate	Salivary_Gland	Skin	Small_Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina
ENSG00000228219	NPM1P30	-0.0413538977111139	-0.0434443181692418	-0.0392067889461316	-0.0444072997846847	-0.0450859579761604	0.0448976892498683	-0.0121273604490843	-0.0153101103188038	-0.0406006975326501	-0.030072938910316	-0.0484553836211052	-0.0433368532284938	-0.0325260435259557	-0.0444145696114406	-0.00737117623926898	-0.0457726307405687	-0.0177781648748829	-0.0270059477080432	-0.0371343765790494	0.0744859822366749	-0.0172898647546612	0.00574971399236826	0.0208968045667633	-0.0393674225459887	-0.0433847871075623	-0.0398953799527777	0.516987072319234	0.0622577621207677	-0.0373729740222211	-0.000554248958638748
ENSG00000148444	COMMD3	-0.0273641959819373	-0.0299536922074359	0.367129549808821	-1.31170578848429	0.372378904461902	-0.442764872166258	0.188926967215885	0.452611063611544	0.277429115986608	0.154801647048844	0.406217638128543	-0.377236958306445	-0.581891600505143	-0.705286151373171	0.175692387943397	-0.038466544163823	0.592149461632993	0.0179444456769885	-0.437247589173008	0.587391865702709	0.398214549596762	0.220801279797944	0.429715939822067	0.20895118079853	0.490675661143387	-0.262602467368936	0.68188399415546	0.202273888233655	0.482827560051956	0.241087243158989
ENSG00000168283	BMI1	0.345730795646428	0.175057917233319	0.652119195878299	-2.04625007176777	0.822442798711229	-0.0310400386611421	0.307220803717722	0.629083245513701	0.328134352494967	0.12330974030184	0.66093409030691	-1.17641579209212	-0.696852891810457	-0.832236014213433	0.346370412702431	-0.127387406600347	0.825265591880796	0.272322477831247	-1.04527843131578	0.749529831634748	0.506678499486969	-0.0140961869711554	-0.140820976144885	0.019578356702063	0.448870717322529	-0.181824462387506	0.765829258122725	0.355023230449075	0.727009555656366	0.179127102456365
ENSG00000272516	RP11-573G6.9	-0.0529243754571009	-0.0550937419987955	0.0365336919685145	-0.138941415585594	0.0858424334997653	0.115696503171421	-0.0479789686775003	0.0485712909635818	-0.00510649147861937	-0.0276861465367076	0.00508458260650382	-0.141194715741669	-0.0611023753260386	-0.113397890954057	-0.00670081285128987	-0.047617627316909	0.0440527169860804	-0.102973204349535	-0.110292378064431	0.196469468819554	-0.0166815544988972	-0.0746062901715472	-0.07242613856278	-0.03279473024581	-0.0019042001397327	-0.0236253801358735	0.617423783770849	-0.054861718167696	-0.000757397732996933	-0.0454708683043645
ENSG00000272366	RP11-573G6.10	0.00969344198267082	-0.0179969868144786	-0.115595905692983	-0.0493290428956849	0.0016990881828519	-0.0752234371326128	0.0305315453701473	-0.0400300261983196	-0.0505725243736754	-0.0403887774027331	0.128222313745946	-0.120732749041537	-0.0736334095223393	-0.101836014431126	-0.00841298017537799	-0.0181274237230752	0.0202345046654987	0.0266362213530799	-0.0841264091876063	0.716101546235195	-0.00605999610561497	-0.0736518345964241	-0.0202933329853869	-0.0233879925350965	0.0500220925219248	-0.0593762888636569	1.05831864267223	-0.0339790254324616	0.0123616680048781	-0.104196334091766
ENSG00000077327	SPAG6	-0.430916417577076	-0.463918899263931	-0.41517345599339	-0.252312725583819	-0.444049391401192	0.389277222050065	0.0226991549640039	0.222444185871297	-0.428558241596423	-0.433099943676886	1.79054070301	-0.489380526513574	-0.158625227498263	-0.490832265528596	1.37046067763268	-0.466817332585237	-0.284756441020242	-0.40938594782438	-0.367870476889657	3.70476588892061	0.463917596816881	-0.449945895871252	-0.241722477402373	-0.423648772086562	-0.421462592729611	-0.438699483529521	5.06443556599235	-0.21499439753209	-0.410545507943362	-0.439724619970049
ENSG00000165309	ARMC3	-0.276260484499616	-0.280819856457131	-0.274197133649872	-0.242650879080661	-0.249934436408141	0.380805427087228	-0.239338502345193	0.204982913988579	-0.228270636522171	-0.249185671868242	1.67915591921313	-0.267613863000976	-0.0329899171570702	-0.282240659700429	0.818318516241307	-0.280605761779772	-0.219230222260528	-0.218671086580515	-0.115577964160412	0.867810755025655	-0.174750042985853	-0.202142495016439	-0.275601840680979	-0.245661783492405	-0.268866536514817	-0.26444913287483	4.29592633239072	-0.144798503056187	-0.177049424234673	-0.268640235571968
ENSG00000148450	MSRB2	0.026252659789902	0.314944923373305	0.58893847775127	-0.96919465428776	0.594100583537901	0.114498011473994	-0.0521899501288367	0.53821644824264	0.500714185020416	0.347305016274275	0.772273108901679	0.665057294042193	-0.106514596108667	0.0688910058586234	0.0352964377488231	0.200611818074509	-0.270437591084637	0.287544583113667	-2.32163696400401	0.59913853671089	0.485102598680301	-0.515936345239202	-0.653009199308635	-0.156083095120284	-0.216478315475923	-0.599611703849918	-0.996937506084358	0.638864771578878	0.766728325706261	0.117055048516375
ENSG00000252049	SNORA40	-0.00271996451815257	-0.00264273310574917	-0.00463535715572681	-0.00463535715572681	-0.00307817043873571	0.00641914423320818	9.12294263697478e-05	-0.00463535715572681	-0.00463535715572681	-0.00284845955179121	-0.00463535715572681	-0.0037239860227818	-0.00463535715572681	-0.00463535715572681	-0.00330184273171874	-0.00463535715572681	-0.00290702138029605	-0.000820842840084642	0.0760869893614278	0.00235956947886851	-0.00463535715572681	-0.00463535715572681	-0.00304345572428087	-0.00463535715572681	-0.00278323221017248	0.000365393277501309	0.00498350574451795	-0.00256347015535485	-0.00463535715572681	-0.00463535715572681
ENSG00000168267	PTF1A	-0.175079608121142	-0.213093272881405	-0.156403231514373	-0.227098974592686	-0.183991881850664	0.0818206341523276	-0.166032003839667	-0.0562739556690979	-0.193522777149225	-0.204070892489654	0.0800759053197168	-0.217188664915142	-0.211564889472071	-0.221937441100391	-0.185052998905398	-0.215935188802345	-0.0930114381418399	-0.090600444864839	4.71192317973051	-0.0546964176771618	-0.16491406079494	-0.210045005968966	-0.208878988868286	-0.197472440411843	-0.205537798970427	0.719165580505379	1.49638812174397	-0.187496384525684	-0.0464794806697869	-0.119911327004103
