ensg	symbol	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole_Blood
ENSG00000228219	NPM1P30	-0.0425032778786361	-0.0399453227553519	-0.0434443181692418	-0.0440358266991373	-0.044306528110137	-0.0460523529678943	-0.0392067889461316	-0.0199598760579049	-0.00376081288680652	0.0153903971449284	0.233925000292164	0.346119071487901	-0.010702679074521	-0.0156176385712993	-0.013697744635852	-0.00110159582205552	0.00548447415650429	0.00313436010468559	-0.0200699301974652	-0.0364422133083558	-0.0121273604490843	-0.04345146089902	-0.0418264598449954	0.0138680120322158	-0.0415704204347214	-0.040287135719942	-0.040888772794079	-0.0442413773568333	-0.00721248874201579	-0.0443921339121853	-0.0484553836211052	-0.0425268357118385	-0.0441412456235056	-0.0323627785663334	-0.0359954239179308	-0.0444145696114406	-0.00737117623926898	0.00574971399236826	-0.0457726307405687	-0.0177781648748829	-0.0270059477080432	-0.0371343765790494	0.0744859822366749	-0.0172898647546612	0.0561966148829413	0.0367462202069679	-0.0393674225459887	-0.0433847871075623	-0.0398953799527777	0.516987072319234	0.0622577621207677	-0.0373729740222211	-0.000554248958638748	-0.0450020893866793
ENSG00000148444	COMMD3	0.0866610177086223	-0.167103043813436	-0.0299536922074359	0.466059233985149	0.397915642164911	0.302094259812182	0.367129549808821	-0.89530790074342	-0.841475134536385	-0.65204695093037	0.552514040898939	0.504856795837343	-0.67797177358346	-0.542943679440748	-0.73374914527118	-0.675413642098769	-0.564993756525944	-0.815476765207253	0.0161465998749383	-0.681451540654847	0.188926967215885	0.631992398067851	0.701547641611067	0.396695696373969	0.502934894125362	0.466721575960003	0.103522496355878	0.215846638974665	0.000260093416560775	0.276896191308523	0.406217638128543	-0.143201546043585	-0.609647124650812	-0.602117466763497	-0.15209194251513	-0.705286151373171	0.175692387943397	0.220801279797944	-0.038466544163823	0.592149461632993	0.0179444456769885	-0.437247589173008	0.587391865702709	0.398214549596762	0.35837441916036	0.345754375662003	0.20895118079853	0.490675661143387	-0.262602467368936	0.68188399415546	0.202273888233655	0.482827560051956	0.241087243158989	-1.77568737369832
ENSG00000168283	BMI1	0.365227240982517	0.321837739716989	0.175057917233319	0.824613364967291	0.80108238860332	0.828760768248604	0.652119195878299	-0.245364723665625	-0.305942332782938	-0.256589184225013	0.652137217854234	0.476054873328341	-0.397579508588701	0.0909213256051542	-0.132465930556151	-0.0190539115079294	-0.250612311701668	-0.460731810085466	0.587063781493458	-0.0546897553649418	0.307220803717722	0.851165704216927	0.391051695660967	0.506500934345114	0.739407325565429	0.659411379402501	0.0237837834395238	0.527326980562971	-0.57123868961161	0.577616368465026	0.66093409030691	-0.842978697267742	-1.50753735153577	-0.713791219965744	-0.33691341851061	-0.832236014213433	0.346370412702431	-0.0140961869711554	-0.127387406600347	0.825265591880796	0.272322477831247	-1.04527843131578	0.749529831634748	0.506678499486969	-0.534698386705357	-0.514657396863613	0.019578356702063	0.448870717322529	-0.181824462387506	0.765829258122725	0.355023230449075	0.727009555656366	0.179127102456365	-2.6079593532679
ENSG00000272516	RP11-573G6.9	-0.0494243156285542	-0.0572137278902367	-0.0550937419987955	0.0653490900508166	0.0913172283052924	0.0972137360889347	0.0365336919685145	0.00515245494054232	0.0389119392078077	0.0276909278817446	0.482201623821483	0.349803707496996	0.128208935431268	0.228438263800053	0.0363017830771968	0.0190959521132511	0.0733679260064499	0.0053402619045466	-0.0161533328894051	-0.0343173869123577	-0.0479789686775003	-0.00628521104321563	-0.100407117901998	0.00455539065203315	0.0881856012439756	0.025791862834973	-0.0334934032002202	0.00157221449467897	-0.109345408742169	0.0390109508171974	0.00508458260650382	-0.137079619196563	-0.145281235227434	-0.0701441113345172	0.131034514854133	-0.113397890954057	-0.00670081285128987	-0.0746062901715472	-0.047617627316909	0.0440527169860804	-0.102973204349535	-0.110292378064431	0.196469468819554	-0.0166815544988972	-0.10088004914226	-0.0954630365368946	-0.03279473024581	-0.0019042001397327	-0.0236253801358735	0.617423783770849	-0.054861718167696	-0.000757397732996933	-0.0454708683043645	-0.147822167634528
ENSG00000272366	RP11-573G6.10	0.0397442379453328	-0.0271340584299815	-0.0179969868144786	0.0190841253608434	-0.0218929413990899	-0.0010886176410188	-0.115595905692983	-0.096925467842005	-0.118203093334162	-0.06464450618016	-0.12392484890613	-0.118858541161291	-0.0574538465300926	-0.0551885214645176	-0.0499011881448763	-0.0496880870166519	-0.0752088993772217	-0.0720581202789434	-0.0107875510648961	-0.0789310927632844	0.0305315453701473	0.11766441095215	0.0898137592862781	0.0374235683896127	-0.109738261327459	-0.0440911467586844	-0.056527090507645	-0.0116159528856045	-0.101733636599683	0.00476964523878908	0.128222313745946	-0.116071968568588	-0.125361162983425	-0.0861563381965265	0.192478824804139	-0.101836014431126	-0.00841298017537799	-0.0736518345964241	-0.0181274237230752	0.0202345046654987	0.0266362213530799	-0.0841264091876063	0.716101546235195	-0.00605999610561497	-0.0873470808955948	-0.0617059424101419	-0.0233879925350965	0.0500220925219248	-0.0593762888636569	1.05831864267223	-0.0339790254324616	0.0123616680048781	-0.104196334091766	-0.0813963906833161
ENSG00000077327	SPAG6	-0.407063515046608	-0.460148348034932	-0.463918899263931	-0.41083067140473	-0.443875540620012	-0.465757100640943	-0.41517345599339	0.573827248904165	-0.211640440741135	0.973305824987111	-0.403469602375299	-0.417987967223535	0.49911674868629	0.620253443184228	1.22939793689744	1.54842571254748	0.167014238002945	-0.250734631285122	0.763772970175499	0.0254625512297792	0.0226991549640039	-0.474722069473503	0.220593732224902	-0.280207308790157	0.674830531066606	-0.43850946624158	-0.419415860333754	-0.411484800364588	-0.480577484445935	-0.397674008949293	1.79054070301	-0.482657716416694	-0.496056650429225	-0.155170946271199	-0.232028703573387	-0.490832265528596	1.37046067763268	-0.449945895871252	-0.466817332585237	-0.284756441020242	-0.40938594782438	-0.367870476889657	3.70476588892061	0.463917596816881	-0.228740521823666	-0.0853876796358816	-0.423648772086562	-0.421462592729611	-0.438699483529521	5.06443556599235	-0.21499439753209	-0.410545507943362	-0.439724619970049	-0.361300439039073
ENSG00000165309	ARMC3	-0.274744032573695	-0.278118908948573	-0.280819856457131	-0.238690671025961	-0.224894816887924	-0.266324806438238	-0.274197133649872	0.444546738894797	0.266372479539828	0.965945560887772	-0.241314482099267	-0.241573375369845	0.195165145145403	0.205467965591072	0.757353676699184	0.970705506944478	0.879138402356971	0.11976820425333	0.273061334346545	0.301338721183725	-0.239338502345193	-0.274076292529901	-0.220280964407791	-0.218171310593608	0.585821716112548	-0.210520881478168	-0.244577677486243	-0.252200347673934	-0.246224347749177	-0.250181849458428	1.67915591921313	-0.253259907098058	-0.281868138654568	-0.0325391849387992	-0.0425679767953286	-0.282240659700429	0.818318516241307	-0.202142495016439	-0.280605761779772	-0.219230222260528	-0.218671086580515	-0.115577964160412	0.867810755025655	-0.174750042985853	-0.277861189903891	-0.274751953858589	-0.245661783492405	-0.268866536514817	-0.26444913287483	4.29592633239072	-0.144798503056187	-0.177049424234673	-0.268640235571968	-0.247806329614541
ENSG00000148450	MSRB2	-0.0680911328018793	0.14187176235617	0.314944923373305	0.754051259762822	0.48127735531041	0.530720316034782	0.58893847775127	0.178972459954566	0.270017587920719	0.20955133430099	-0.240109522652799	-0.376499759858107	0.0835337919902275	0.285597608545433	0.0249942184692729	0.341220109378707	0.403576392193522	0.0810925972133913	0.159841302729336	0.161347596161855	-0.0521899501288367	0.442583298539512	-1.03346673324391	0.522758379776946	0.552128709861764	0.820764269462891	0.206678023697651	0.766291957576346	-0.327499712527974	0.76943418422956	0.772273108901679	0.802810817832219	0.528260391945153	-0.110999009383891	-0.0112208140101586	0.0688910058586234	0.0352964377488231	-0.515936345239202	0.200611818074509	-0.270437591084637	0.287544583113667	-2.32163696400401	0.59913853671089	0.485102598680301	-1.10272277479964	-1.05322548934986	-0.156083095120284	-0.216478315475923	-0.599611703849918	-0.996937506084358	0.638864771578878	0.766728325706261	0.117055048516375	-0.954382281124356
ENSG00000252049	SNORA40	-0.00236305149701423	-0.00315736439433506	-0.00264273310574917	-0.0013223770545727	-0.0019368702245412	-0.00463535715572681	-0.00463535715572681	-0.00051510313403459	0.0134137589286034	0.0126127892581025	-0.00149706967035628	-0.00224094167077248	0.0222472567161764	0.0185049093381771	-0.00131137918740923	-0.00302567340453082	0.0130534017484136	0.00943997438532835	-0.00463535715572681	-0.00463535715572681	9.12294263697478e-05	-0.00463535715572681	-0.00463535715572681	-0.00463535715572681	-0.00463535715572681	-0.00463535715572681	-0.00463535715572681	-0.00218534195502515	-0.0036127527455579	-0.00250765639887228	-0.00463535715572681	-0.00328326163158873	-0.00416164982792491	-0.00463535715572681	-0.00463535715572681	-0.00463535715572681	-0.00330184273171874	-0.00463535715572681	-0.00463535715572681	-0.00290702138029605	-0.000820842840084642	0.0760869893614278	0.00235956947886851	-0.00463535715572681	-0.00388375903420958	-0.00117489435388757	-0.00463535715572681	-0.00278323221017248	0.000365393277501309	0.00498350574451795	-0.00256347015535485	-0.00463535715572681	-0.00463535715572681	-0.00463535715572681
ENSG00000168267	PTF1A	-0.168898835236597	-0.182654196702386	-0.213093272881405	-0.176275576304213	-0.19736628555606	-0.184178287743231	-0.156403231514373	-0.0767572303034551	0.108007325120106	0.105589145508641	-0.0185716667032372	0.0220379481027554	0.275046261263766	0.262140792628141	0.00630525235698131	0.00651814079848197	0.20078471491247	0.104088529134718	-0.0163547178454463	-0.101288139367461	-0.166032003839667	-0.223658759019391	-0.22127077787328	-0.124224826507002	0.004881828085016	-0.189268657895869	-0.197431118236667	-0.192127549640282	-0.218807150538874	-0.196886679579357	0.0800759053197168	-0.213262907833144	-0.221087159795182	-0.210514628161644	-0.233882942318652	-0.221937441100391	-0.185052998905398	-0.210045005968966	-0.215935188802345	-0.0930114381418399	-0.090600444864839	4.71192317973051	-0.0546964176771618	-0.16491406079494	-0.206171988195787	-0.200585157555921	-0.197472440411843	-0.205537798970427	0.719165580505379	1.49638812174397	-0.187496384525684	-0.0464794806697869	-0.119911327004103	-0.228442161651198
